Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.577","SAOUHSC_00643","VBIStaAur99865_0577","PATRIC.93061.5.NC_007795.CDS.631845.632894.fwd","PATRIC","CDS",631845,632894,1050,"+","FIG00002652","PLF_1279_00001983","PGF_00748321","YP_499203.1",349,,"CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase","GO:0016020|membrane;GO:0019350|teichoic acid biosynthetic process;GO:0047355|CDP-glycerol glycerophosphotransferase activity"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.578","SAOUHSC_00644","VBIStaAur99865_0578","PATRIC.93061.5.NC_007795.CDS.632891.633952.fwd","PATRIC","CDS",632891,633952,1062,"+","FIG00010274","PLF_1279_00002005","PGF_00056146","YP_499204.1",353,,"Teichoic acid biosynthesis protein X",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.579","SAOUHSC_00645","VBIStaAur99865_0579","PATRIC.93061.5.NC_007795.CDS.634015.634413.fwd","PATRIC","CDS",634015,634413,399,"+","FIG00035627","PLF_1279_00000250","PGF_10527576","YP_499205.1",132,,"Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)","GO:0047348|glycerol-3-phosphate cytidylyltransferase activity"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.580","SAOUHSC_00646","VBIStaAur99865_0580","PATRIC.93061.5.NC_007795.CDS.634530.635825.rev","PATRIC","CDS",634530,635825,1296,"-","FIG00013148","PLF_1279_00001434","PGF_00420844","YP_499206.1",431,,"D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4) / Penicillin binding protein PBP4","GO:0009002|serine-type D-Ala-D-Ala carboxypeptidase activity"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.581","SAOUHSC_00647","VBIStaAur99865_0581","PATRIC.93061.5.NC_007795.CDS.636246.637973.fwd","PATRIC","CDS",636246,637973,1728,"+","FIG00017059","PLF_1279_00019949","PGF_03192541","YP_499207.1",575,,"Efflux ABC transporter, permease/ATP-binding protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.582","SAOUHSC_00648","VBIStaAur99865_0582","PATRIC.93061.5.NC_007795.CDS.638332.639561.fwd","PATRIC","CDS",638332,639561,1230,"+","FIG01318622","PLF_1279_00000715","PGF_00045922","YP_499208.1",409,,"Pyrimidine nucleoside transporter",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.583","SAOUHSC_00651","VBIStaAur99865_0583","PATRIC.93061.5.NC_007795.CDS.640086.640919.fwd","PATRIC","CDS",640086,640919,834,"+","FIG01108159","PLF_1279_00000674","PGF_00815359","YP_499210.1",277,,"UPF0750 membrane protein YxkD",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.584","SAOUHSC_00652","VBIStaAur99865_0584","PATRIC.93061.5.NC_007795.CDS.641201.641998.fwd","PATRIC","CDS",641201,641998,798,"+","FIG01304275","PLF_1279_00001077","PGF_10567400","YP_499211.1",265,,"Ferrichrome transport ATP-binding protein FhuC",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.585","SAOUHSC_00653","VBIStaAur99865_0585","PATRIC.93061.5.NC_007795.CDS.642034.643038.fwd","PATRIC","CDS",642034,643038,1005,"+","FIG00696717","PLF_1279_00001419","PGF_01756633","YP_499212.1",334,,"Ferrichrome transport system permease protein FhuB",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.53","SAOUHSC_00060","VBIStaAur99865_0053","PATRIC.93061.5.NC_007795.CDS.64265.65932.rev","PATRIC","CDS",64265,65932,1668,"-","FIG01304716","PLF_1279_00001544","PGF_07501301","YP_498664.1",555,,"Sodium-dependent phosphate transporter",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.586","SAOUHSC_00654","VBIStaAur99865_0586","PATRIC.93061.5.NC_007795.CDS.643035.644051.fwd","PATRIC","CDS",643035,644051,1017,"+","FIG00007866","PLF_1279_00001302","PGF_00004586","YP_499213.1",338,,"Ferrichrome transport system permease protein FhuG",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.587","SAOUHSC_00655","VBIStaAur99865_0587","PATRIC.93061.5.NC_007795.CDS.644285.645253.fwd","PATRIC","CDS",644285,645253,969,"+","FIG00017186","PLF_1279_00000768","PGF_01979610","YP_499214.1",322,,"Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), dihydroxyacetone binding subunit DhaK",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.588","SAOUHSC_00656","VBIStaAur99865_0588","PATRIC.93061.5.NC_007795.CDS.645295.645879.fwd","PATRIC","CDS",645295,645879,585,"+","FIG00059413","PLF_1279_00001382","PGF_00719345","YP_499215.1",194,,"Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), ADP-binding subunit DhaL",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.589","SAOUHSC_00658","VBIStaAur99865_0589","PATRIC.93061.5.NC_007795.CDS.645872.646234.fwd","PATRIC","CDS",645872,646234,363,"+","FIG00054739","PLF_1279_00001788","PGF_00033417","YP_499216.1",120,,"Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), subunit DhaM; DHA-specific IIA component",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.590","SAOUHSC_00659","VBIStaAur99865_0590","PATRIC.93061.5.NC_007795.CDS.646350.646847.fwd","PATRIC","CDS",646350,646847,498,"+","FIG01107981","PLF_1279_00000627","PGF_08225224","YP_499217.1",165,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.591","SAOUHSC_00660","VBIStaAur99865_0591","PATRIC.93061.5.NC_007795.CDS.647303.648370.fwd","PATRIC","CDS",647303,648370,1068,"+","FIG01108274","PLF_1279_00001771","PGF_08480542","YP_499218.1",355,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.592","SAOUHSC_00661","VBIStaAur99865_0592","PATRIC.93061.5.NC_007795.CDS.648521.649564.fwd","PATRIC","CDS",648521,649564,1044,"+","FIG00628095","PLF_1279_00001550","PGF_00017023","YP_499219.1",347,,"Lipase LipA",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.593","SAOUHSC_00662","VBIStaAur99865_0593","PATRIC.93061.5.NC_007795.CDS.649893.650321.fwd","PATRIC","CDS",649893,650321,429,"+","FIG01108081","PLF_1279_00002105","PGF_00095448","YP_499221.1",142,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.594","SAOUHSC_00663","VBIStaAur99865_0594","PATRIC.93061.5.NC_007795.CDS.650530.651036.rev","PATRIC","CDS",650530,651036,507,"-","FIG01359462","PLF_1279_00002053","PGF_10519603","YP_499222.1",168,,"Acetyltransferase, GNAT family",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.595","SAOUHSC_00664","VBIStaAur99865_0595","PATRIC.93061.5.NC_007795.CDS.651149.652072.fwd","PATRIC","CDS",651149,652072,924,"+","FIG01107874","PLF_1279_00001700","PGF_08225224","YP_499223.1",307,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.596","SAOUHSC_00665","VBIStaAur99865_0596","PATRIC.93061.5.NC_007795.CDS.652088.652762.fwd","PATRIC","CDS",652088,652762,675,"+","FIG00147885","PLF_1279_00000783","PGF_04861087","YP_499224.1",224,,"Two-component response regulator BceR",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.597","SAOUHSC_00666","VBIStaAur99865_0597","PATRIC.93061.5.NC_007795.CDS.652755.653795.fwd","PATRIC","CDS",652755,653795,1041,"+","FIG00081591","PLF_1279_00001527","PGF_00062694","YP_499225.1",346,,"Two-component sensor histidine kinase BceS",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.598","SAOUHSC_00667","VBIStaAur99865_0598","PATRIC.93061.5.NC_007795.CDS.653939.654700.fwd","PATRIC","CDS",653939,654700,762,"+","FIG00007257","PLF_1279_00001556","PGF_00071264","YP_499226.1",253,,"Bacitracin export ATP-binding protein BceA",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.599","SAOUHSC_00668","VBIStaAur99865_0599","PATRIC.93061.5.NC_007795.CDS.654690.656579.fwd","PATRIC","CDS",654690,656579,1890,"+","FIG00010632","PLF_1279_00001615","PGF_00799726","YP_499227.1",629,,"Bacitracin export permease protein BceB",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.600","SAOUHSC_00669","VBIStaAur99865_0600","PATRIC.93061.5.NC_007795.CDS.657304.657921.fwd","PATRIC","CDS",657304,657921,618,"+","FIG01107975","PLF_1279_00000445","PGF_01756668","YP_499228.1",205,,"UPF0111 protein YkaA, likely to be a phosphate transport regulator",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.601","SAOUHSC_00670","VBIStaAur99865_0601","PATRIC.93061.5.NC_007795.CDS.657937.658944.fwd","PATRIC","CDS",657937,658944,1008,"+","FIG00009601","PLF_1279_00000473","PGF_00037171","YP_499229.1",335,,"Probable low-affinity inorganic phosphate transporter","GO:0005315|inorganic phosphate transmembrane transporter activity;GO:0006817|phosphate transport;GO:0016020|membrane"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.602","SAOUHSC_00671","VBIStaAur99865_0602","PATRIC.93061.5.NC_007795.CDS.659532.660329.rev","PATRIC","CDS",659532,660329,798,"-","FIG01110751","PLF_1279_00031084","PGF_00050285","YP_499230.1",265,,"Secretory antigen precursor SsaA",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.603","SAOUHSC_00672","VBIStaAur99865_0603","PATRIC.93061.5.NC_007795.CDS.660690.661334.fwd","PATRIC","CDS",660690,661334,645,"+","FIG01108328","PLF_1279_00001686","PGF_08225224","YP_499231.1",214,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.604","SAOUHSC_00673","VBIStaAur99865_0604","PATRIC.93061.5.NC_007795.CDS.662031.664181.fwd","PATRIC","CDS",662031,664181,2151,"+","FIG00009630","PLF_1279_00001286","PGF_00058772","YP_499232.1",716,,"Transcriptional regulator of biofilm formation (AraC/XylS family)","GO:0003700|transcription factor activity;GO:0005622|intracellular;GO:0043565|sequence-specific DNA binding"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.54","SAOUHSC_00061","VBIStaAur99865_0054","PATRIC.93061.5.NC_007795.CDS.66252.68027.rev","PATRIC","CDS",66252,68027,1776,"-","FIG01308322","PLF_1279_00001522","PGF_02039661","YP_498665.1",591,,"Oleate hydratase (EC 4.2.1.53)","GO:0050151|oleate hydratase activity"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.605","SAOUHSC_00674","VBIStaAur99865_0605","PATRIC.93061.5.NC_007795.CDS.664261.664686.fwd","PATRIC","CDS",664261,664686,426,"+","FIG01108209","PLF_1279_00001605","PGF_08225224","YP_499233.1",141,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.606","SAOUHSC_00675","VBIStaAur99865_0606","PATRIC.93061.5.NC_007795.CDS.664876.665592.fwd","PATRIC","CDS",664876,665592,717,"+","FIG00638235","PLF_1279_00000670","PGF_00060185","YP_499234.1",238,,"Transcriptional regulatory protein YeeN",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.607","SAOUHSC_00676","VBIStaAur99865_0607","PATRIC.93061.5.NC_007795.CDS.665592.666065.fwd","PATRIC","CDS",665592,666065,474,"+","FIG01107847","PLF_1279_00001354","PGF_00518054","YP_499235.1",157,,"FIG018171: hypothetical protein of Cupin superfamily",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.608","SAOUHSC_00677","VBIStaAur99865_0608","PATRIC.93061.5.NC_007795.CDS.666157.666273.fwd","PATRIC","CDS",666157,666273,117,"+","FIG01109082","PLF_1279_00002403","PGF_03469815","YP_499236.1",38,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.609","SAOUHSC_00678","VBIStaAur99865_0609","PATRIC.93061.5.NC_007795.CDS.666418.667062.fwd","PATRIC","CDS",666418,667062,645,"+","FIG01107966","PLF_1279_00000408","PGF_08225224","YP_499237.1",214,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.610","SAOUHSC_00679","VBIStaAur99865_0610","PATRIC.93061.5.NC_007795.CDS.667178.668044.fwd","PATRIC","CDS",667178,668044,867,"+","FIG01330236","PLF_1279_00000619","PGF_03062308","YP_499238.1",288,,"Catabolite control protein E (CcpE), LysR family",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.611","SAOUHSC_00681","VBIStaAur99865_0611","PATRIC.93061.5.NC_007795.CDS.668245.669465.fwd","PATRIC","CDS",668245,669465,1221,"+","FIG01329476","PLF_1279_00000256","PGF_00529109","YP_499240.1",406,,"Sugar efflux transpoter",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.612","SAOUHSC_00682","VBIStaAur99865_0612","PATRIC.93061.5.NC_007795.CDS.669462.669950.fwd","PATRIC","CDS",669462,669950,489,"+","FIG01288841","PLF_1279_00001807","PGF_12886158","YP_499241.1",162,,"putative membrane protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.613","SAOUHSC_00683","VBIStaAur99865_0613","PATRIC.93061.5.NC_007795.CDS.670049.670738.rev","PATRIC","CDS",670049,670738,690,"-","FIG01107851","PLF_1279_00001948","PGF_08225224","YP_499242.1",229,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.614","SAOUHSC_00684","VBIStaAur99865_0614","PATRIC.93061.5.NC_007795.CDS.670991.671308.fwd","PATRIC","CDS",670991,671308,318,"+","FIG01108169","PLF_1279_00002115","PGF_00076547","YP_499243.1",105,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.615","SAOUHSC_00685","VBIStaAur99865_0615","PATRIC.93061.5.NC_007795.CDS.671375.671770.fwd","PATRIC","CDS",671375,671770,396,"+","FIG01108218","PLF_1279_00002047","PGF_08225224","YP_499244.1",131,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.616","SAOUHSC_00686","VBIStaAur99865_0616","PATRIC.93061.5.NC_007795.CDS.671908.672207.fwd","PATRIC","CDS",671908,672207,300,"+","FIG01107933","PLF_1279_00000984","PGF_08225224","YP_499245.1",99,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.617","SAOUHSC_00687","VBIStaAur99865_0617","PATRIC.93061.5.NC_007795.CDS.672287.672829.fwd","PATRIC","CDS",672287,672829,543,"+","FIG01359462","PLF_1279_00001997","PGF_10519603","YP_499246.1",180,,"Acetyltransferase, GNAT family",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.618","SAOUHSC_00688","VBIStaAur99865_0618","PATRIC.93061.5.NC_007795.CDS.672925.673491.rev","PATRIC","CDS",672925,673491,567,"-","FIG01349038","PLF_1279_00000252","PGF_02016712","YP_499247.1",188,,"Lysine decarboxylase family",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.619","SAOUHSC_00689","VBIStaAur99865_0619","PATRIC.93061.5.NC_007795.CDS.673493.673951.rev","PATRIC","CDS",673493,673951,459,"-","FIG01108092","PLF_1279_00001476","PGF_08225224","YP_499248.1",152,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.620","SAOUHSC_00690","VBIStaAur99865_0620","PATRIC.93061.5.NC_007795.CDS.673954.674637.rev","PATRIC","CDS",673954,674637,684,"-","FIG01108120","PLF_1279_00132291","PGF_08225224","YP_499249.1",227,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.621","SAOUHSC_00691","VBIStaAur99865_0621","PATRIC.93061.5.NC_007795.CDS.674809.675684.rev","PATRIC","CDS",674809,675684,876,"-","FIG00000555","PLF_1279_00000045","PGF_00084324","YP_499250.1",291,,"Undecaprenyl-diphosphatase (EC 3.6.1.27)","GO:0050380|undecaprenyl-diphosphatase activity"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.622","SAOUHSC_00692","VBIStaAur99865_0622","PATRIC.93061.5.NC_007795.CDS.675903.677534.fwd","PATRIC","CDS",675903,677534,1632,"+","FIG01010650","PLF_1279_00001259","PGF_00596539","YP_499251.1",543,,"Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydD subunit",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.623","SAOUHSC_00693","VBIStaAur99865_0623","PATRIC.93061.5.NC_007795.CDS.677531.679204.fwd","PATRIC","CDS",677531,679204,1674,"+","FIG00046358","PLF_1279_00001553","PGF_04183997","YP_499252.1",557,,"Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydC subunit",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.624","SAOUHSC_00694","VBIStaAur99865_0624","PATRIC.93061.5.NC_007795.CDS.679331.679774.rev","PATRIC","CDS",679331,679774,444,"-","FIG00016509","PLF_1279_00000782","PGF_00058624","YP_499253.1",147,,"Transcriptional regulator MgrA (Regulator of autolytic activity)",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.625","SAOUHSC_00695","VBIStaAur99865_0625","PATRIC.93061.5.NC_007795.CDS.680001.680927.fwd","PATRIC","CDS",680001,680927,927,"+","FIG00017190","PLF_1279_00002329","PGF_01258559","YP_499254.1",308,,"Metal chaperone, involved in Zn homeostasis",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.626","SAOUHSC_00696","VBIStaAur99865_0626","PATRIC.93061.5.NC_007795.CDS.681030.681938.fwd","PATRIC","CDS",681030,681938,909,"+","FIG01108121","PLF_1279_00001446","PGF_00028690","YP_499255.1",302,,"Oxidoreductase YdhF",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.627","SAOUHSC_00697","VBIStaAur99865_0627","PATRIC.93061.5.NC_007795.CDS.681973.682260.fwd","PATRIC","CDS",681973,682260,288,"+","FIG01107861","PLF_1279_00002062","PGF_12692517","YP_499256.1",95,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.55","SAOUHSC_00062","VBIStaAur99865_0055","PATRIC.93061.5.NC_007795.CDS.68201.69073.rev","PATRIC","CDS",68201,69073,873,"-","FIG00846773","PLF_1279_00002362","PGF_07201805","YP_498666.1",290,,"Permease of the drug/metabolite transporter (DMT) superfamily","GO:0016020|membrane"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.628","SAOUHSC_00698","VBIStaAur99865_0628","PATRIC.93061.5.NC_007795.CDS.682543.684096.fwd","PATRIC","CDS",682543,684096,1554,"+","FIG01319067","PLF_1279_00000572","PGF_00053424","YP_499257.1",517,,"Sodium/di- and tricarboxylate cotransporter",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.629","SAOUHSC_00699","VBIStaAur99865_0629","PATRIC.93061.5.NC_007795.CDS.684182.685555.fwd","PATRIC","CDS",684182,685555,1374,"+","FIG00000633","PLF_1279_00001314","PGF_01147190","YP_499258.1",457,,"Deoxyribodipyrimidine photolyase (EC 4.1.99.3)","GO:0003913|DNA photolyase activity;GO:0006281|DNA repair"
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.630","SAOUHSC_00700","VBIStaAur99865_0630","PATRIC.93061.5.NC_007795.CDS.685710.686057.rev","PATRIC","CDS",685710,686057,348,"-","FIG01108117","PLF_1279_00003255","PGF_03465297","YP_499259.1",115,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.631","SAOUHSC_00701","VBIStaAur99865_0631","PATRIC.93061.5.NC_007795.CDS.685991.686608.rev","PATRIC","CDS",685991,686608,618,"-","FIG01108542","PLF_1279_00001604","PGF_08225224","YP_499260.1",205,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.632","SAOUHSC_00702","VBIStaAur99865_0632","PATRIC.93061.5.NC_007795.CDS.686794.687216.rev","PATRIC","CDS",686794,687216,423,"-","FIG01108023","PLF_1279_00002072","PGF_00279927","YP_499261.1",140,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.633","SAOUHSC_00703","VBIStaAur99865_0633","PATRIC.93061.5.NC_007795.CDS.687425.688591.fwd","PATRIC","CDS",687425,688591,1167,"+","FIG01308501","PLF_1279_00000269","PGF_12933917","YP_499262.1",388,,"MFS-type transporter quinolone resistance protein NorA",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.634","SAOUHSC_00704","VBIStaAur99865_0634","PATRIC.93061.5.NC_007795.CDS.688872.689336.fwd","PATRIC","CDS",688872,689336,465,"+","FIG01108520","PLF_1279_00002103","PGF_08225224","YP_499263.1",154,,"hypothetical protein",
"Staphylococcus aureus subsp. aureus NCTC 8325","93061.5","NC_007795","fig|93061.5.peg.635","SAOUHSC_00705","VBIStaAur99865_0635","PATRIC.93061.5.NC_007795.CDS.689510.689992.fwd","PATRIC","CDS",689510,689992,483,"+","FIG00003050","PLF_1279_00001595","PGF_00707140","YP_499264.1",160,,"Cys-tRNA(Pro) deacylase YbaK",
