Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.644","HI0620","VBIHaeInf48452_0644","PATRIC.71421.8.NC_000907.CDS.653459.654280.rev","PATRIC","CDS",653459,654280,822,"-","FIG00047509","PLF_724_00001079","PGF_05366548","NP_438778.1",273,"hlpA","Methionine ABC transporter substrate-binding protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.645",,"VBIHaeInf48452_0645","PATRIC.71421.8.NC_000907.CDS.654365.655009.rev","PATRIC","CDS",654365,655009,645,"-","FIG00045144","PLF_724_00001289","PGF_02898176",,214,,"Methionine ABC transporter permease protein","GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.646","HI0621","VBIHaeInf48452_0646","PATRIC.71421.8.NC_000907.CDS.654999.656036.rev","PATRIC","CDS",654999,656036,1038,"-","FIG00006151","PLF_724_00001078","PGF_00020717","NP_438780.1",345,"metN","Methionine ABC transporter ATP-binding protein","GO:0005524|ATP binding;GO:0016887|ATPase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.647","HI0621.1","VBIHaeInf48452_0647","PATRIC.71421.8.NC_000907.CDS.656212.656766.fwd","PATRIC","CDS",656212,656766,555,"+","FIG00001235","PLF_724_00001052","PGF_07391058","NP_438781.1",184,,"D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase (EC 3.1.3.82)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.62","HI0062","VBIHaeInf48452_0062","PATRIC.71421.8.NC_000907.CDS.65821.66258.fwd","PATRIC","CDS",65821,66258,438,"+","FIG00030797","PLF_724_00000182","PGF_00046597","NP_438235.1",145,"dksA","RNA polymerase-binding transcription factor DksA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.648","HI0622","VBIHaeInf48452_0648","PATRIC.71421.8.NC_000907.CDS.662609.663118.fwd","PATRIC","CDS",662609,663118,510,"+","FIG00000017","PLF_724_00000461","PGF_00030655","NP_438782.1",169,"def","Peptide deformylase (EC 3.5.1.88)","GO:0042586|peptide deformylase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.649","HI0623","VBIHaeInf48452_0649","PATRIC.71421.8.NC_000907.CDS.663211.664167.fwd","PATRIC","CDS",663211,664167,957,"+","FIG00000112","PLF_724_00000303","PGF_05165078","NP_438783.1",318,"fmt","Methionyl-tRNA formyltransferase (EC 2.1.2.9)","GO:0004479|methionyl-tRNA formyltransferase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.63",,"VBIHaeInf48452_0063","PATRIC.71421.8.NC_000907.CDS.66337.66480.fwd","PATRIC","CDS",66337,66480,144,"+","FIG00696724","PLF_724_00002335","PGF_01809825",,47,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.650","HI0624","VBIHaeInf48452_0650","PATRIC.71421.8.NC_000907.CDS.664167.665522.fwd","PATRIC","CDS",664167,665522,1356,"+","FIG01958964","PLF_724_00000732","PGF_00769755","NP_438784.1",451,"sun","16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.64","HI0063","VBIHaeInf48452_0064","PATRIC.71421.8.NC_000907.CDS.66506.67864.fwd","PATRIC","CDS",66506,67864,1359,"+","FIG00000948","PLF_724_00000765","PGF_00034566","NP_438236.1",452,"pcnB","Poly(A) polymerase (EC 2.7.7.19)","GO:0004652|polynucleotide adenylyltransferase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.651","HI0625","VBIHaeInf48452_0651","PATRIC.71421.8.NC_000907.CDS.665535.666911.fwd","PATRIC","CDS",665535,666911,1377,"+","FIG00000838","PLF_724_00000840","PGF_06627798","NP_438785.1",458,"trkA","Trk potassium uptake system protein TrkA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.652","HI0626","VBIHaeInf48452_0652","PATRIC.71421.8.NC_000907.CDS.666984.667370.fwd","PATRIC","CDS",666984,667370,387,"+","FIG00000518","PLF_724_00000983","PGF_01171887","NP_438786.1",128,"mscL","Large-conductance mechanosensitive channel","GO:0005216|ion channel activity;GO:0006810|transport;GO:0016020|membrane"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.653","HI0627","VBIHaeInf48452_0653","PATRIC.71421.8.NC_000907.CDS.667460.667717.fwd","PATRIC","CDS",667460,667717,258,"+","FIG00004389","PLF_724_00000932","PGF_02069837","NP_438787.1",85,,"Succinate dehydrogenase flavin-adding protein, antitoxin of CptAB toxin-antitoxin",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.654","HI0628","VBIHaeInf48452_0654","PATRIC.71421.8.NC_000907.CDS.667825.668394.fwd","PATRIC","CDS",667825,668394,570,"+","FIG00000973","PLF_724_00000181","PGF_03079268","NP_438788.1",189,"rpoE","RNA polymerase sigma factor RpoE","GO:0003677|DNA binding;GO:0003700|transcription factor activity;GO:0006352|transcription initiation;GO:0016987|sigma factor activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.655","HI0629","VBIHaeInf48452_0655","PATRIC.71421.8.NC_000907.CDS.668419.669006.fwd","PATRIC","CDS",668419,669006,588,"+","FIG00001238","PLF_724_00000832","PGF_04039232","NP_438789.1",195,"mclA","Sigma factor RpoE negative regulatory protein RseA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.656","HI0630","VBIHaeInf48452_0656","PATRIC.71421.8.NC_000907.CDS.669086.670033.fwd","PATRIC","CDS",669086,670033,948,"+","FIG00001202","PLF_724_00001106","PGF_00052053","NP_438790.1",315,"rseB","Sigma factor RpoE negative regulatory protein RseB precursor",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.657","HI0631","VBIHaeInf48452_0657","PATRIC.71421.8.NC_000907.CDS.670124.671059.rev","PATRIC","CDS",670124,671059,936,"-","FIG00000936","PLF_724_00000538","PGF_04449783","NP_438791.1",311,"coaA","Pantothenate kinase (EC 2.7.1.33)","GO:0004594|pantothenate kinase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.658","HI0632","VBIHaeInf48452_0658","PATRIC.71421.8.NC_000907.CDS.671764.672948.fwd","PATRIC","CDS",671764,672948,1185,"+","FIG00000039","PLF_724_00000004","PGF_00060428","NP_438792.1",394,"tuf","Translation elongation factor Tu","GO:0005525|GTP binding;GO:0006412|translation"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.659","HI0633","VBIHaeInf48452_0659","PATRIC.71421.8.NC_000907.CDS.673197.673493.fwd","PATRIC","CDS",673197,673493,297,"+","FIG00949478","PLF_724_00001513","PGF_08147022","NP_438793.2",98,,"Chloride channel protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.660",,"VBIHaeInf48452_0660","PATRIC.71421.8.NC_000907.CDS.673464.673607.rev","PATRIC","CDS",673464,673607,144,"-","FIG00696575","PLF_724_00001601","PGF_01809612",,47,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.661","HI0634","VBIHaeInf48452_0661","PATRIC.71421.8.NC_000907.CDS.673496.674479.fwd","PATRIC","CDS",673496,674479,984,"+","FIG00444746","PLF_724_00000329","PGF_06946342","NP_438794.1",327,,"tRNA-dihydrouridine(20/20a) synthase (EC 1.3.1.91)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.662",,"VBIHaeInf48452_0662","PATRIC.71421.8.NC_000907.CDS.674533.674673.rev","PATRIC","CDS",674533,674673,141,"-","FIG01310511","PLF_724_00000492","PGF_00064349",,46,,"UPF0381 protein HI_0636",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.663","HI0635","VBIHaeInf48452_0663","PATRIC.71421.8.NC_000907.CDS.674692.677850.rev","PATRIC","CDS",674692,677850,3159,"-","FIG00014903","PLF_724_00003910","PGF_00028401","NP_438795.2",1052,,"Outer membrane receptor proteins, mostly Fe transport",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.664","HI0636","VBIHaeInf48452_0664","PATRIC.71421.8.NC_000907.CDS.678239.678529.rev","PATRIC","CDS",678239,678529,291,"-","FIG01310511","PLF_724_00000492","PGF_00064349","NP_438796.1",96,,"UPF0381 protein HI_0636",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.665","HI0637","VBIHaeInf48452_0665","PATRIC.71421.8.NC_000907.CDS.678551.679555.rev","PATRIC","CDS",678551,679555,1005,"-",,"PLF_724_00000197","PGF_00062045","NP_438797.1",334,"trpS","Tryptophanyl-tRNA synthetase (EC 6.1.1.2)","GO:0004830|tryptophan-tRNA ligase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.65","HI0064","VBIHaeInf48452_0065","PATRIC.71421.8.NC_000907.CDS.67873.68355.fwd","PATRIC","CDS",67873,68355,483,"+","FIG00000171","PLF_724_00000052","PGF_10123167","NP_438237.1",160,"folK","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)","GO:0003848|2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.666","HI0638","VBIHaeInf48452_0666","PATRIC.71421.8.NC_000907.CDS.679684.680301.fwd","PATRIC","CDS",679684,680301,618,"+","FIG00002903","PLF_724_00001281","PGF_00425812","NP_438798.1",205,,"High frequency lysogenization protein HflD",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.667","HI0639","VBIHaeInf48452_0667","PATRIC.71421.8.NC_000907.CDS.680324.681694.fwd","PATRIC","CDS",680324,681694,1371,"+","FIG00000117","PLF_724_00000394","PGF_01054379","NP_438799.1",456,"purB","Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)","GO:0004018|N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity;GO:0004018|(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.668","HI0640","VBIHaeInf48452_0668","PATRIC.71421.8.NC_000907.CDS.681966.682457.fwd","PATRIC","CDS",681966,682457,492,"+","FIG00000159","PLF_724_00000407","PGF_01213071","NP_438800.1",163,"rplJ","LSU ribosomal protein L10p (P0)","GO:0005622|intracellular;GO:0042254|ribosome biogenesis and assembly"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.669","HI0641","VBIHaeInf48452_0669","PATRIC.71421.8.NC_000907.CDS.682512.682883.fwd","PATRIC","CDS",682512,682883,372,"+","FIG00000141","PLF_724_00000356","PGF_00016445","NP_438801.1",123,"rplL","LSU ribosomal protein L7p/L12p (P1/P2)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.670","HI0642","VBIHaeInf48452_0670","PATRIC.71421.8.NC_000907.CDS.683043.684413.fwd","PATRIC","CDS",683043,684413,1371,"+","FIG00000353","PLF_724_00000604","PGF_08454293","NP_438802.1",456,"glmU","N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)","GO:0003977|UDP-N-acetylglucosamine diphosphorylase activity;GO:0019134|glucosamine-1-phosphate N-acetyltransferase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.66","HI0065","VBIHaeInf48452_0066","PATRIC.71421.8.NC_000907.CDS.68431.68907.fwd","PATRIC","CDS",68431,68907,477,"+","FIG00000228","PLF_724_00000576","PGF_03753407","NP_438238.1",158,"yjeE","tRNA threonylcarbamoyladenosine biosynthesis protein TsaE",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.671",,"VBIHaeInf48452_0671","PATRIC.71421.8.NC_000907.CDS.684452.684763.rev","PATRIC","CDS",684452,684763,312,"-","FIG01438494","PLF_724_00001535","PGF_00103822",,103,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.672","HI0643","VBIHaeInf48452_0672","PATRIC.71421.8.NC_000907.CDS.685466.687943.rev","PATRIC","CDS",685466,687943,2478,"-","FIG00001662","PLF_724_00001190","PGF_00061888","NP_438803.1",825,"bisC","Trimethylamine-N-oxide reductase (EC 1.7.2.3), TorZ","GO:0050626|trimethylamine-N-oxide reductase (cytochrome c) activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.673","HI0644","VBIHaeInf48452_0673","PATRIC.71421.8.NC_000907.CDS.687976.689076.rev","PATRIC","CDS",687976,689076,1101,"-","FIG00071874","PLF_724_00001440","PGF_00503379","NP_438804.2",366,"yecK","Trimethylamine-N-oxide reductase associated c-type cytochrome, TorY",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.67","HI0066","VBIHaeInf48452_0067","PATRIC.71421.8.NC_000907.CDS.68915.70213.fwd","PATRIC","CDS",68915,70213,1299,"+","FIG00001385","PLF_724_00011243","PGF_01466819","NP_438239.1",432,,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.674","HI0645","VBIHaeInf48452_0674","PATRIC.71421.8.NC_000907.CDS.689231.690172.rev","PATRIC","CDS",689231,690172,942,"-","FIG00133005","PLF_724_00001076","PGF_05863337","NP_438805.1",313,"pldB","Lysophospholipase L2 (EC 3.1.1.5)","GO:0004622|lysophospholipase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.675","HI0646","VBIHaeInf48452_0675","PATRIC.71421.8.NC_000907.CDS.690227.691342.rev","PATRIC","CDS",690227,691342,1116,"-","FIG00026137","PLF_724_00000338","PGF_00067188","NP_438806.1",371,"asd","Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)","GO:0004073|aspartate-semialdehyde dehydrogenase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.676","HI0647","VBIHaeInf48452_0676","PATRIC.71421.8.NC_000907.CDS.691501.692217.rev","PATRIC","CDS",691501,692217,717,"-","FIG00436510","PLF_724_00000816","PGF_00021389","NP_438807.1",238,,"Mg(2+)-transport-ATPase-associated protein MgtC",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.677","HI0648","VBIHaeInf48452_0677","PATRIC.71421.8.NC_000907.CDS.692495.693073.rev","PATRIC","CDS",692495,693073,579,"-","FIG01338467","PLF_724_00000489","PGF_01482614","NP_438808.2",192,"mdaB","Modulator of drug activity B",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.678","HI0649","VBIHaeInf48452_0678","PATRIC.71421.8.NC_000907.CDS.693363.695375.rev","PATRIC","CDS",693363,695375,2013,"-","FIG00000987","PLF_724_00000153","PGF_06915428","NP_438809.1",670,"rep","ATP-dependent DNA helicase Rep",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.679","HI0650","VBIHaeInf48452_0679","PATRIC.71421.8.NC_000907.CDS.695381.695593.rev","PATRIC","CDS",695381,695593,213,"-","FIG00696101","PLF_724_00001029","PGF_00186090","NP_438810.1",70,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.680","HI0651","VBIHaeInf48452_0680","PATRIC.71421.8.NC_000907.CDS.695590.696060.rev","PATRIC","CDS",695590,696060,471,"-","FIG00000261","PLF_724_00000998","PGF_04762552","NP_438811.1",156,"coaD","Phosphopantetheine adenylyltransferase (EC 2.7.7.3)","GO:0004595|pantetheine-phosphate adenylyltransferase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.681","HI0652","VBIHaeInf48452_0681","PATRIC.71421.8.NC_000907.CDS.696057.697340.rev","PATRIC","CDS",696057,697340,1284,"-","FIG00000616","PLF_724_00001194","PGF_03064718","NP_438812.1",427,"kdtA","3-deoxy-D-manno-octulosonic acid transferase (EC 2.4.99.12)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.682","HI0653","VBIHaeInf48452_0682","PATRIC.71421.8.NC_000907.CDS.697403.698167.fwd","PATRIC","CDS",697403,698167,765,"+","FIG01535122","PLF_724_00001159","PGF_00400625","NP_438813.1",254,,"Lipopolysaccharide biosynthesis protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.683","HI0654","VBIHaeInf48452_0683","PATRIC.71421.8.NC_000907.CDS.698164.698721.rev","PATRIC","CDS",698164,698721,558,"-","FIG00000673","PLF_724_00000586","PGF_05357708","NP_438814.1",185,"tagI","DNA-3-methyladenine glycosylase (EC 3.2.2.20)","GO:0008725|DNA-3-methyladenine glycosylase I activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.684","HI0655","VBIHaeInf48452_0684","PATRIC.71421.8.NC_000907.CDS.698718.699536.rev","PATRIC","CDS",698718,699536,819,"-","FIG00000022","PLF_724_00001151","PGF_08181546","NP_438815.1",272,"aroE","Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.685","HI0656","VBIHaeInf48452_0685","PATRIC.71421.8.NC_000907.CDS.699540.700091.rev","PATRIC","CDS",699540,700091,552,"-","FIG01304464","PLF_724_00000773","PGF_01898991","NP_438816.1",183,,"Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.686","HI0656.1","VBIHaeInf48452_0686","PATRIC.71421.8.NC_000907.CDS.700107.700643.rev","PATRIC","CDS",700107,700643,537,"-","FIG00008409","PLF_724_00001261","PGF_00052511","NP_438817.1",178,,"Uncharacterized protein YrdD",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.687","HI0658","VBIHaeInf48452_0687","PATRIC.71421.8.NC_000907.CDS.700653.702569.rev","PATRIC","CDS",700653,702569,1917,"-","FIG01338647","PLF_724_00002600","PGF_00013003","NP_438818.1",638,,"Bis-ABC ATPase YheS",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.68","HI0067","VBIHaeInf48452_0068","PATRIC.71421.8.NC_000907.CDS.70214.72103.fwd","PATRIC","CDS",70214,72103,1890,"+","FIG00000380","PLF_724_00000873","PGF_05507938","NP_438240.1",629,"mutL","DNA mismatch repair protein MutL","GO:0005524|ATP binding;GO:0006298|mismatch repair"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.688","HI0659","VBIHaeInf48452_0688","PATRIC.71421.8.NC_000907.CDS.702730.703026.rev","PATRIC","CDS",702730,703026,297,"-","FIG01342244","PLF_724_00001537","PGF_00060461","NP_438819.1",98,,"Antitoxin HigA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.689","HI0660","VBIHaeInf48452_0689","PATRIC.71421.8.NC_000907.CDS.703019.703156.rev","PATRIC","CDS",703019,703156,138,"-",,"PLF_724_00001542","PGF_03449025","NP_438820.1",45,,"Toxin HigB",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.690","HI0661","VBIHaeInf48452_0690","PATRIC.71421.8.NC_000907.CDS.703648.706644.rev","PATRIC","CDS",703648,706644,2997,"-","FIG00014903","PLF_724_00003910","PGF_00028401","NP_438821.1",998,"oapA","Outer membrane receptor proteins, mostly Fe transport",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.691",,"VBIHaeInf48452_0691","PATRIC.71421.8.NC_000907.CDS.706952.707116.fwd","PATRIC","CDS",706952,707116,165,"+","FIG00638284","PLF_724_00003859","PGF_10540665",,54,,"Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.692","HI0663m","VBIHaeInf48452_0692","PATRIC.71421.8.NC_000907.CDS.707165.708910.fwd","PATRIC","CDS",707165,708910,1746,"+","FIG01010650","PLF_724_00001456","PGF_10540665","NP_438822.1",581,"cydD","Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.693","HI0664","VBIHaeInf48452_0693","PATRIC.71421.8.NC_000907.CDS.708903.710561.fwd","PATRIC","CDS",708903,710561,1659,"+","FIG01956052","PLF_724_00000859","PGF_08128839","NP_438823.1",552,,"Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.694","HI0665","VBIHaeInf48452_0694","PATRIC.71421.8.NC_000907.CDS.710645.711676.rev","PATRIC","CDS",710645,711676,1032,"-","FIG01348186","PLF_724_00001612","PGF_00038135","NP_438824.1",343,,"Protein hipA",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.695","HI0666","VBIHaeInf48452_0695","PATRIC.71421.8.NC_000907.CDS.711673.711993.rev","PATRIC","CDS",711673,711993,321,"-","FIG00696126","PLF_724_00001704","PGF_00128949","NP_438825.1",106,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.696","HI0666.1","VBIHaeInf48452_0696","PATRIC.71421.8.NC_000907.CDS.711981.712289.rev","PATRIC","CDS",711981,712289,309,"-","FIG01145279","PLF_724_00001660","PGF_00112738","NP_438826.1",102,,"hypothetical protein",
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.697","HI0667","VBIHaeInf48452_0697","PATRIC.71421.8.NC_000907.CDS.712489.713490.rev","PATRIC","CDS",712489,713490,1002,"-","FIG00138413","PLF_724_00000352","PGF_08364774","NP_438827.1",333,"glpX","Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)","GO:0042132|fructose-bisphosphatase activity"
"Haemophilus influenzae Rd KW20","71421.8","NC_000907","fig|71421.8.peg.698","HI0668","VBIHaeInf48452_0698","PATRIC.71421.8.NC_000907.CDS.713652.713870.fwd","PATRIC","CDS",713652,713870,219,"+","FIG00904518","PLF_724_00000422","PGF_00299130","NP_438828.1",72,,"Cell division protein ZapB",
